Session ID,Duration (seconds)
57506,5.0
57507,47.0
57508,15.0
57509,27.0
57513,76.0
57516,27.0
57517,43.0
57521,26.0
57522,7.0
57525,74.0
57526,58.0
57527,15.0
57528,17.0
57529,14.0
57530,58.0
57531,13.0
57534,43.0
57535,29.0
57536,95.0
57537,16.0
57538,90.0
57539,64.0
57543,90.0
57544,178.0
57548,67.0
57550,19.0
57551,25.0
57552,9.0
57553,37.0
57555,61.0
57557,13.0
57558,8.0
57559,61.0
57560,3.0
57563,3.0
57564,42.0
57565,3.0
57566,14.0
57567,28.0
57568,23.0
57569,54.0
57572,11.0
57581,32.0
57583,11.0
57585,49.0
57586,136.0
57587,114.0
57588,106.0
57589,20.0
57590,58.0
57591,11.0
57592,24.0
57593,58.0
57594,199.0
57597,34.0
57602,29.0
57603,19.0
57604,33.0
57605,26.0
57606,11.0
57607,9.0
57608,37.0
57609,6.0
57610,23.0
57611,33.0
57612,16.0
57613,37.0
57614,149.0
57615,104.0
57616,263.0
57617,53.0
57618,15.0
57619,2.0
57620,17.0
57621,1.0
57622,10.0
57624,3.0
57625,16.0
57626,90.0
57627,112.0
57630,92.0
57631,9.0
57632,10.0
57636,42.0
57637,31.0
57638,17.0
57639,68.0
57640,37.0
57641,11.0
57642,17.0
57644,93.0
57645,97.0
57648,109.0
57649,41.0
57650,7.0
57651,17.0
57652,10.0
57653,16.0
57654,17.0
57655,68.0
57657,14.0
57658,126.0
57659,76.0
57660,101.0
57661,15.0
57663,20.0
57664,2.0
57665,38.0
57670,23.0
57671,100.0
57672,4.0
57673,138.0
57676,8.0
57677,35.0
57678,377.0
57679,30.0
57680,80.0
57681,53.0
57682,7.0
57684,357.0
57685,2.0
57686,15.0
57687,14.0
57688,1.0
57689,16.0
57690,32.0
57691,159.0
57692,47.0
57693,78.0
57694,114.0
57695,147.0
57696,68.0
57699,50.0
57702,74.0
57703,47.0
57704,29.0
57708,111.0
57710,18.0
57713,220.0
57714,14.0
57715,136.0
57716,156.0
57717,21.0
57718,17.0
57719,29.0
57720,22.0
57721,81.0
57722,85.0
57728,16.0
57731,54.0
57732,25.0
57733,6.0
57736,6.0
57740,17.0
57742,67.0
57743,107.0
57744,8.0
57745,16.0
57746,24.0
57750,123.0
57751,71.0
57752,105.0
57753,91.0
57754,15.0
57755,45.0
57756,5.0
57757,20.0
57758,69.0
57759,11.0
57760,1.0
57767,33.0
57771,32.0
57773,87.0
57774,23.0
57776,61.0
57780,10.0
57781,160.0
57782,88.0
57783,32.0
57788,48.0
57794,97.0
57795,41.0
57796,7.0
57797,4.0
57798,50.0
57799,17.0
57800,5.0
57801,36.0
57802,12.0
57803,21.0
57804,77.0
57805,33.0
57806,53.0
57807,20.0
57808,106.0
57809,26.0
57810,4.0
57811,10.0
57812,84.0
57813,29.0
57814,14.0
57815,152.0
57816,49.0
57817,48.0
57818,26.0
57819,104.0
57820,20.0
57821,8.0
57822,49.0
57823,166.0
57824,90.0
57825,2.0
57826,223.0
57827,93.0
57828,9.0
57829,34.0
57830,8.0
57831,72.0
57832,27.0
57833,6.0
57834,68.0
57835,4.0
57836,81.0
57837,42.0
57838,41.0
57839,30.0
57840,58.0
57841,92.0
57842,40.0
57843,5.0
57844,11.0
57845,5.0
57846,21.0
57847,10.0
57848,4.0
57849,1.0
57850,171.0
57851,126.0
57852,76.0
57853,9.0
57855,17.0
57856,69.0
57857,3.0
57858,7.0
57859,53.0
57860,7.0
57861,34.0
57862,176.0
57863,53.0
57864,28.0
57865,42.0
57866,52.0
57867,79.0
57868,69.0
57869,95.0
57870,4.0
57871,68.0
57874,7.0
57875,2.0
57876,4.0
57877,4.0
57878,50.0
57879,27.0
57880,75.0
57881,7.0
57882,40.0
57883,141.0
57884,32.0
57885,22.0
57886,107.0
57887,2.0
57888,10.0
57889,15.0
57890,77.0
57891,47.0
57892,4.0
57893,63.0
57894,66.0
57895,57.0
57896,122.0
57897,47.0
57898,96.0
57899,19.0
57900,39.0
57901,73.0
57902,105.0
57903,11.0
57904,47.0
57905,35.0
57906,1.0
57907,72.0
57908,170.0
57909,63.0
57910,20.0
57911,112.0
57912,53.0
57916,39.0
57917,42.0
57918,18.0
57919,104.0
57920,173.0
57921,14.0
57923,69.0
57924,37.0
57925,7.0
57926,87.0
57927,85.0
57928,2.0
57929,60.0
57930,23.0
57931,134.0
57932,10.0
57933,70.0
57934,30.0
57940,33.0
57941,44.0
57942,139.0
57943,21.0
57944,99.0
57945,96.0
57946,46.0
57947,25.0
57948,69.0
57949,115.0
57950,2.0
57951,182.0
57952,57.0
57953,33.0
57954,81.0
57955,133.0
57956,18.0
57957,16.0
57958,164.0
57959,36.0
57960,13.0
57961,55.0
57962,37.0
57963,52.0
57964,15.0
57965,20.0
57966,59.0
57967,1.0
57968,135.0
57969,37.0
57970,94.0
57971,19.0
57972,55.0
57973,82.0
57974,2.0
57975,267.0
57976,19.0
57977,10.0
57978,28.0
57979,61.0
57980,331.0
57981,10.0
57984,287.0
57985,40.0
57986,11.0
57987,37.0
57988,23.0
57989,75.0
57990,54.0
57991,7.0
57992,42.0
57993,27.0
57994,30.0
57995,76.0
57996,33.0
57997,36.0
57998,75.0
57999,22.0
58001,61.0
58002,15.0
58008,58.0
58010,21.0
58011,50.0
58012,6.0
58013,36.0
58014,2.0
58021,49.0
58022,50.0
58023,23.0
58024,44.0
58025,9.0
58026,16.0
58027,11.0
58028,100.0
58029,34.0
58030,25.0
58031,11.0
58032,57.0
58033,109.0
58034,96.0
58035,1.0
58036,73.0
58038,154.0
58039,90.0
58040,31.0
58041,83.0
58042,3.0
58043,24.0
58044,20.0
58048,16.0
58050,139.0
58051,166.0
58052,63.0
58053,13.0
58054,176.0
58055,32.0
58058,40.0
58059,65.0
58060,68.0
58061,42.0
58062,24.0
58063,179.0
58064,62.0
58065,49.0
58066,28.0
58067,13.0
58068,88.0
58070,19.0
58071,112.0
58072,75.0
58073,3.0
58074,35.0
58076,95.0
58078,10.0
58079,83.0
58080,11.0
58081,105.0
58082,86.0
58084,15.0
58085,10.0
58086,100.0
58087,54.0
58088,45.0
58089,28.0
58090,7.0
58091,73.0
58092,10.0
58093,28.0
58094,42.0
58095,29.0
58096,29.0
58098,22.0
58099,14.0
58100,27.0
58101,25.0
58102,9.0
58103,41.0
58104,26.0
58105,13.0
58106,77.0
58107,78.0
58108,130.0
58109,87.0
58110,54.0
58111,96.0
58112,60.0
58113,69.0
58122,29.0
58123,45.0
58124,55.0
58125,69.0
58126,98.0
58127,139.0
58128,27.0
58129,83.0
58130,60.0
58131,39.0
58132,27.0
58133,50.0
58134,5.0
58135,5.0
58136,82.0
58137,420.0
58138,26.0
58139,29.0
58140,59.0
58142,2.0
58143,22.0
58151,95.0
58152,57.0
58154,101.0
58157,3.0
58158,10.0
58160,81.0
58161,3.0
58165,103.0
58166,2.0
58167,23.0
58168,49.0
58169,10.0
58174,3.0
58175,85.0
58176,28.0
58177,71.0
58178,42.0
58179,17.0
58180,21.0
58181,32.0
58182,3.0
58183,77.0
58184,6.0
58185,38.0
58186,9.0
58187,28.0
58189,8.0
58191,11.0
58196,66.0
58198,39.0
58200,21.0
58203,5.0
58206,37.0
58208,24.0
58210,72.0
58211,101.0
58212,59.0
58213,62.0
58214,136.0
58215,127.0
58216,5.0
58217,92.0
58218,82.0
58219,2.0
58220,17.0
58221,40.0
58225,25.0
58227,12.0
58234,38.0
58235,5.0
58236,48.0
58237,9.0
58238,19.0
58239,42.0
58240,15.0
58243,31.0
58245,4.0
58246,124.0
58247,33.0
58248,1.0
58249,63.0
58250,171.0
58251,109.0
58252,1.0
58253,199.0
58254,6.0
58255,50.0
58256,25.0
58257,18.0
58258,38.0
58259,40.0
58260,54.0
58261,53.0
58262,30.0
58263,48.0
58264,6.0
58265,2.0
58266,60.0
58267,35.0
58268,86.0
58269,111.0
58270,42.0
58271,1.0
58272,11.0
58273,15.0
58274,12.0
58275,29.0
58277,77.0
58281,10.0
58284,92.0
58285,53.0
58291,114.0
58292,56.0
58293,58.0
58294,99.0
58295,10.0
58296,15.0
58298,140.0
58299,29.0
58300,19.0
58301,16.0
58302,23.0
58303,7.0
58304,74.0
58305,269.0
58306,11.0
58307,41.0
58308,43.0
58309,32.0
58310,149.0
58311,61.0
58312,99.0
58313,64.0
58314,29.0
58315,113.0
58316,75.0
58317,9.0
58318,66.0
58319,59.0
58320,76.0
58321,198.0
58322,45.0
58323,1.0
58324,13.0
58325,4.0
58326,48.0
58327,42.0
58328,25.0
58329,66.0
58330,64.0
58331,13.0
58332,122.0
58333,28.0
58334,82.0
58335,42.0
58336,2.0
58337,36.0
58338,10.0
58339,38.0
58340,38.0
58342,5.0
58343,40.0
58344,93.0
58345,103.0
58346,220.0
58347,23.0
58348,51.0
58349,10.0
58350,44.0
58351,8.0
58352,32.0
58353,11.0
58354,35.0
58356,24.0
58357,37.0
58360,142.0
58361,205.0
58362,7.0
58366,16.0
58367,48.0
58368,26.0
58369,49.0
58370,27.0
58371,67.0
58372,1.0
58373,32.0
58374,31.0
58375,65.0
58376,8.0
58379,34.0
58380,38.0
58382,71.0
58383,25.0
58384,20.0
58385,47.0
58386,5.0
58387,19.0
58388,5.0
58389,13.0
58390,108.0
58391,60.0
58392,33.0
58393,71.0
58394,5.0
58395,20.0
58396,20.0
58397,28.0
58399,21.0
58400,33.0
58401,1.0
58402,28.0
58403,32.0
58404,43.0
58405,8.0
58406,14.0
58407,120.0
58408,10.0
58409,68.0
58410,44.0
58411,45.0
58412,4.0
58413,135.0
58414,42.0
58417,54.0
58418,63.0
58419,61.0
58422,12.0
58424,49.0
58425,7.0
58426,39.0
58427,32.0
58428,95.0
58429,6.0
58430,16.0
58431,45.0
58432,9.0
58433,46.0
58434,169.0
58435,27.0
58436,41.0
58437,5.0
58438,48.0
58439,32.0
58440,21.0
58441,11.0
58442,82.0
58443,9.0
58444,2.0
58445,37.0
58446,74.0
58447,11.0
58448,5.0
58452,25.0
58453,34.0
58454,16.0
58455,63.0
58456,58.0
58457,85.0
58463,81.0
58464,22.0
58465,60.0
58466,160.0
58467,50.0
58471,23.0
58472,62.0
58473,62.0
58474,218.0
58475,59.0
58478,63.0
58479,53.0
58480,116.0
58482,104.0
58483,132.0
58484,93.0
58485,79.0
58486,23.0
58487,115.0
58492,55.0
58493,35.0
58494,108.0
58495,49.0
58507,13.0
58511,23.0
58512,166.0
58514,34.0
58516,14.0
58517,56.0
58519,28.0
58520,134.0
58521,15.0
58522,80.0
58523,5.0
58524,31.0
58525,70.0
58526,131.0
58527,26.0
58528,16.0
58529,81.0
58530,24.0
58531,41.0
58534,3.0
58535,29.0
58536,165.0
58537,36.0
58538,122.0
58539,3.0
58540,94.0
58541,46.0
58545,3.0
58546,28.0
58547,8.0
58549,37.0
58550,111.0
58551,2.0
58553,63.0
58554,61.0
58555,18.0
58556,1.0
58557,152.0
58558,66.0
58559,6.0
58560,28.0
58561,114.0
58562,22.0
58564,12.0
58571,108.0
58574,6.0
58578,39.0
58579,1.0
58581,29.0
58582,116.0
58583,38.0
58584,204.0
58585,9.0
58586,19.0
58587,143.0
58595,14.0
58596,5.0
58597,50.0
58602,19.0
58605,3.0
58607,53.0
58610,84.0
58611,4.0
58612,66.0
58613,14.0
58614,51.0
58615,75.0
58616,35.0
58617,31.0
58618,24.0
58619,78.0
58620,45.0
58621,26.0
58622,109.0
58623,23.0
58624,51.0
58627,7.0
58630,12.0
58631,41.0
58632,22.0
58633,46.0
58634,34.0
58635,43.0
58636,63.0
58637,47.0
58638,30.0
58639,6.0
58644,89.0
58645,107.0
58647,94.0
58650,52.0
58651,55.0
58652,128.0
58653,143.0
58654,102.0
58658,77.0
58659,108.0
58660,5.0
58664,28.0
58665,12.0
58666,15.0
58667,36.0
58668,76.0
58669,122.0
58671,2.0
58672,14.0
58673,30.0
58674,18.0
58675,14.0
58676,113.0
58677,8.0
58678,1.0
58679,41.0
58680,54.0
58681,4.0
58682,51.0
58683,15.0
58684,28.0
58685,4.0
58686,21.0
58687,21.0
58689,78.0
58691,24.0
58693,57.0
58697,152.0
58698,14.0
58699,19.0
58700,1.0
58701,75.0
58702,101.0
58703,5.0
58704,33.0
58705,22.0
58706,143.0
58707,116.0
58708,70.0
58709,171.0
58710,13.0
58711,102.0
58712,79.0
58713,70.0
58714,87.0
58715,13.0
58716,7.0
58717,95.0
58718,15.0
58719,2.0
58720,36.0
58723,168.0
58724,12.0
58725,11.0
58726,14.0
58727,41.0
58728,22.0
58730,25.0
58731,52.0
58732,43.0
58735,6.0
58736,86.0
58737,69.0
58738,34.0
58739,160.0
58740,30.0
58741,35.0
58742,47.0
58743,1.0
58744,256.0
58745,269.0
58746,36.0
58747,22.0
58750,45.0
58753,47.0
58754,102.0
58756,41.0
58757,6.0
58764,6.0
58765,37.0
58766,4.0
58767,49.0
58768,17.0
58769,42.0
58770,80.0
58771,30.0
58772,4.0
58773,27.0
58774,109.0
58775,95.0
58777,26.0
58783,105.0
58784,18.0
58785,14.0
58786,171.0
58787,34.0
58788,6.0
58789,25.0
58790,64.0
58791,47.0
58792,11.0
58793,4.0
58794,16.0
58795,21.0
58796,30.0
58797,3.0
58798,188.0
58799,54.0
58803,107.0
58806,43.0
58808,2.0
58810,46.0
58811,30.0
58814,19.0
58815,93.0
58816,140.0
58817,38.0
58818,15.0
58819,3.0
58821,10.0
58827,109.0
58834,111.0
58835,57.0
58836,28.0
58840,37.0
58849,169.0
58851,2.0
58852,37.0
58853,14.0
58854,1.0
58855,4.0
58856,66.0
58859,17.0
58860,112.0
58863,78.0
58864,86.0
58867,12.0
58868,5.0
58869,19.0
58870,31.0
58871,7.0
58872,26.0
58873,20.0
58874,43.0
58875,33.0
58876,17.0
58877,39.0
58878,57.0
58881,20.0
58882,2.0
58883,118.0
58884,4.0
58887,23.0
58888,13.0
58889,7.0
58890,53.0
58892,15.0
58893,66.0
58894,78.0
58895,57.0
58897,47.0
58898,16.0
58899,3.0
58900,50.0
58901,33.0
58902,17.0
58903,57.0
58904,9.0
58905,3.0
58906,84.0
58907,155.0
58908,13.0
58909,12.0
58910,37.0
58914,34.0
58919,39.0
58920,26.0
58921,7.0
58922,18.0
58923,1.0
58924,3.0
58925,91.0
58926,46.0
58929,10.0
58930,31.0
58931,24.0
58932,75.0
58933,56.0
58935,61.0
58936,20.0
58937,33.0
58938,40.0
58939,93.0
58940,36.0
58941,103.0
58943,15.0
58944,1.0
58945,93.0
58946,66.0
58947,10.0
58948,13.0
58949,32.0
58950,4.0
58951,43.0
58952,10.0
58955,49.0
58958,20.0
58959,96.0
58962,8.0
58963,152.0
58966,29.0
58973,84.0
58978,103.0
58979,84.0
58980,79.0
58981,38.0
58982,79.0
58983,17.0
58984,26.0
58985,54.0
58986,25.0
58987,24.0
58988,22.0
58989,11.0
58990,80.0
58991,16.0
58992,46.0
58993,49.0
58994,68.0
58995,41.0
58996,37.0
58997,53.0
58998,226.0
58999,21.0
59003,53.0
59004,15.0
59005,37.0
59006,42.0
59007,12.0
59008,36.0
59009,2.0
59010,21.0
59011,19.0
59012,8.0
59013,20.0
59014,65.0
59015,104.0
59017,14.0
59019,107.0
59020,31.0
59021,20.0
59022,91.0
59024,73.0
59025,14.0
59026,36.0
59027,56.0
59028,77.0
59029,5.0
59030,131.0
59031,27.0
59032,91.0
59033,90.0
59034,39.0
59035,28.0
59036,45.0
59045,35.0
59049,122.0
59057,41.0
59058,12.0
59062,25.0
59063,44.0
59064,63.0
59065,81.0
59066,106.0
59068,40.0
59073,61.0
59074,108.0
59075,22.0
59076,52.0
59077,45.0
59078,4.0
59079,63.0
59080,52.0
59081,45.0
59082,22.0
59083,166.0
59084,23.0
59085,28.0
59086,29.0
59087,59.0
59088,82.0
59089,49.0
59090,36.0
59091,2.0
59092,62.0
59093,44.0
59094,2.0
59095,148.0
59096,44.0
59097,196.0
59098,187.0
59099,21.0
59100,8.0
59101,180.0
59102,38.0
59103,7.0
59104,101.0
59105,6.0
59106,100.0
59107,27.0
59109,120.0
59110,22.0
59111,65.0
59112,126.0
59113,193.0
59114,128.0
59115,118.0
59116,142.0
59117,23.0
59118,4.0
59120,42.0
59121,49.0
59122,84.0
59123,86.0
59124,13.0
59125,32.0
59126,30.0
59127,86.0
59128,81.0
59129,26.0
59130,33.0
59131,24.0
59132,72.0
59133,70.0
59134,184.0
59135,113.0
59136,8.0
59137,51.0
59138,31.0
59139,62.0
59140,48.0
59141,74.0
59142,9.0
59143,134.0
59144,9.0
59145,17.0
59146,12.0
59147,11.0
59148,3.0
59149,11.0
59150,5.0
59151,64.0
59152,73.0
59155,263.0
59156,87.0
59157,124.0
59158,63.0
59159,151.0
59160,171.0
59161,30.0
59162,36.0
59163,34.0
59168,68.0
59169,66.0
59170,62.0
59171,35.0
59174,37.0
59175,20.0
59177,55.0
59178,84.0
59179,6.0
59180,23.0
59181,32.0
59185,34.0
59186,66.0
59187,171.0
59188,257.0
59189,23.0
59190,48.0
59191,23.0
59192,261.0
59193,101.0
59194,14.0
59195,74.0
59196,11.0
59200,31.0
59207,28.0
59208,103.0
59209,4.0
59210,5.0
59211,2.0
59214,128.0
59215,42.0
59216,31.0
59219,27.0
59220,292.0
59221,34.0
59222,14.0
59223,57.0
59225,43.0
59229,21.0
59231,132.0
59232,49.0
59233,43.0
59234,47.0
59235,26.0
59236,80.0
59239,7.0
59243,64.0
59245,48.0
59246,53.0
59247,2.0
59248,15.0
59249,63.0
59250,94.0
59251,18.0
59252,26.0
59254,28.0
59256,67.0
59259,37.0
59260,130.0
59261,126.0
59262,47.0
59267,28.0
59270,67.0
59273,44.0
59274,77.0
59275,99.0
59276,111.0
59277,4.0
59278,7.0
59279,9.0
59280,35.0
59281,3.0
59283,5.0
59287,54.0
59288,132.0
59289,12.0
59293,49.0
59294,41.0
59295,15.0
59296,41.0
59297,141.0
59298,50.0
59299,14.0
59300,53.0
59301,54.0
59302,98.0
59303,49.0
59304,67.0
59305,24.0
59307,87.0
59308,138.0
59309,12.0
59311,28.0
59312,14.0
59313,77.0
59319,19.0
59320,81.0
59321,35.0
59322,81.0
59323,24.0
59324,190.0
59325,67.0
59326,54.0
59327,89.0
59328,4.0
59329,32.0
59330,2.0
59331,43.0
59332,1.0
59333,126.0
59334,31.0
59335,9.0
59336,2.0
59340,21.0
59341,63.0
59344,112.0
59345,27.0
59349,54.0
59350,123.0
59351,51.0
59352,70.0
59353,11.0
59354,7.0
59355,15.0
59357,8.0
59358,45.0
59360,30.0
59363,24.0
59364,87.0
59365,76.0
59367,18.0
59368,54.0
59369,21.0
59371,12.0
59372,7.0
59373,6.0
59374,37.0
59375,39.0
59376,100.0
59377,7.0
59382,297.0
59383,61.0
59386,305.0
59391,27.0
59394,20.0
59395,38.0
59397,48.0
59399,131.0
59400,83.0
59401,7.0
59402,149.0
59403,36.0
59404,69.0
59405,67.0
59406,7.0
59407,7.0
59408,2.0
59409,39.0
59410,9.0
59411,16.0
59418,38.0
59419,137.0
59420,10.0
59421,107.0
59422,30.0
59423,6.0
59424,17.0
59425,30.0
59426,19.0
59427,42.0
59428,103.0
59429,24.0
59430,6.0
59431,82.0
59433,6.0
59434,2.0
59436,18.0
59438,21.0
59440,94.0
59442,13.0
59443,1.0
59444,103.0
59445,78.0
59446,19.0
59447,12.0
59448,20.0
59449,56.0
59450,117.0
59451,17.0
59452,29.0
59453,21.0
59454,72.0
59455,26.0
59456,10.0
59457,75.0
59458,86.0
59460,36.0
59461,126.0
59462,137.0
59463,22.0
59464,38.0
59465,3.0
59466,95.0
59467,153.0
59468,19.0
59469,50.0
59470,25.0
59471,47.0
59473,46.0
59474,19.0
59475,16.0
59479,26.0
59480,63.0
59484,90.0
59485,3.0
59486,3.0
59488,48.0
59492,82.0
59498,60.0
59499,346.0
59500,29.0
59501,116.0
59502,63.0
59503,33.0
59504,24.0
59505,22.0
59506,15.0
59507,71.0
59508,134.0
59509,11.0
59510,12.0
59511,132.0
59512,11.0
59513,191.0
59515,7.0
59516,105.0
59521,16.0
59522,141.0
59524,9.0
59525,163.0
59526,108.0
59529,43.0
59532,94.0
59533,7.0
59534,1.0
59535,1.0
59537,382.0
59538,43.0
59539,22.0
59540,18.0
59541,15.0
59543,96.0
59544,69.0
59545,96.0
59546,74.0
59547,53.0
59548,18.0
59549,48.0
59550,11.0
59551,78.0
59552,7.0
59553,307.0
59554,32.0
59555,45.0
59556,16.0
59557,85.0
59558,2.0
59559,67.0
59560,53.0
59561,110.0
59562,16.0
59563,32.0
59564,17.0
59566,141.0
59567,86.0
59568,11.0
59569,11.0
59570,19.0
59571,12.0
59572,55.0
59573,14.0
59575,113.0
59579,61.0
59580,4.0
59584,3.0
59585,200.0
59586,18.0
59587,10.0
59590,107.0
59592,20.0
59597,90.0
59600,55.0
59601,6.0
59606,65.0
59607,10.0
59608,14.0
59609,90.0
59610,129.0
59614,52.0
59615,102.0
59618,19.0
59619,174.0
59620,36.0
59621,64.0
59623,55.0
59624,159.0
59625,56.0
59626,6.0
59627,6.0
59628,132.0
59629,60.0
59630,3.0
59631,109.0
59632,71.0
59633,63.0
59634,82.0
59635,223.0
59638,7.0
59639,40.0
59640,83.0
59641,34.0
59642,27.0
59643,50.0
59644,46.0
59645,19.0
59651,8.0
59652,7.0
59657,17.0
59658,84.0
59660,23.0
59661,80.0
59662,150.0
59663,136.0
59664,45.0
59665,65.0
59671,96.0
59672,83.0
59673,29.0
59674,1.0
59675,29.0
59676,20.0
59677,2.0
59678,34.0
59679,70.0
59680,132.0
59681,43.0
59682,105.0
59683,22.0
59684,112.0
59685,3.0
59686,57.0
59687,46.0
59688,44.0
59689,13.0
59690,18.0
59693,163.0
59694,25.0
59695,54.0
59697,13.0
59698,14.0
59699,47.0
59701,8.0
59703,5.0
59704,185.0
59705,39.0
59706,2.0
59707,28.0
59709,7.0
59710,17.0
59711,58.0
59712,128.0
59713,13.0
59714,36.0
59715,1.0
59716,6.0
59717,1.0
59718,130.0
59719,3.0
59720,66.0
59721,54.0
59724,6.0
59725,14.0
59726,134.0
59730,83.0
59731,55.0
59732,3.0
59733,5.0
59734,93.0
59735,26.0
59736,42.0
59737,11.0
59738,8.0
59739,10.0
59740,61.0
59741,30.0
59742,124.0
59743,45.0
59744,78.0
59751,75.0
59752,10.0
59753,112.0
59754,24.0
59755,47.0
59757,12.0
59758,33.0
59759,34.0
59760,161.0
59761,3.0
59764,7.0
59765,35.0
59766,31.0
59768,49.0
59769,30.0
59770,13.0
59774,120.0
59775,85.0
59776,43.0
59777,60.0
59778,16.0
59779,23.0
59780,3.0
59781,30.0
59782,19.0
59783,82.0
59784,85.0
59787,10.0
59788,44.0
59789,91.0
59790,107.0
59792,35.0
59793,24.0
59794,43.0
59795,30.0
59796,16.0
59797,30.0
59799,71.0
59800,19.0
59802,11.0
59805,34.0
59806,73.0
59807,117.0
59808,84.0
59809,82.0
59810,82.0
59811,21.0
59812,60.0
59814,15.0
59815,61.0
59816,133.0
59817,21.0
59818,42.0
59819,210.0
59820,52.0
59821,135.0
59822,126.0
59823,20.0
59824,11.0
59825,43.0
59826,4.0
59827,4.0
59828,23.0
59829,37.0
59830,7.0
59831,54.0
59832,48.0
59833,6.0
59834,129.0
59835,28.0
59836,1.0
59837,35.0
59838,3.0
59839,211.0
59840,22.0
59841,4.0
59842,26.0
59843,22.0
59844,83.0
59845,28.0
59846,69.0
59847,50.0
59848,99.0
59849,43.0
59850,14.0
59851,13.0
59852,33.0
59853,12.0
59854,20.0
59855,7.0
59856,47.0
59857,4.0
59858,9.0
59859,22.0
59860,112.0
59861,45.0
59862,7.0
59863,70.0
59864,21.0
59865,2.0
59866,56.0
59867,8.0
59868,146.0
59869,10.0
59870,10.0
59871,6.0
59872,62.0
59873,40.0
59874,83.0
59875,57.0
59876,41.0
59877,14.0
59878,101.0
59879,30.0
59880,37.0
59881,72.0
59882,27.0
59883,34.0
59884,154.0
59885,15.0
59886,94.0
59887,48.0
59888,69.0
59889,31.0
59890,1.0
59891,88.0
59892,59.0
59893,33.0
59894,138.0
59895,39.0
59896,18.0
59897,17.0
59898,7.0
59899,6.0
59900,10.0
59901,8.0
59902,14.0
59903,7.0
59904,8.0
59905,294.0
59906,60.0
59907,1.0
59908,59.0
59909,3.0
59910,19.0
59911,136.0
59912,35.0
59913,37.0
59914,47.0
59915,50.0
59916,20.0
59917,5.0
59918,43.0
59919,30.0
59920,55.0
59921,123.0
59922,68.0
59923,18.0
59924,14.0
59925,34.0
59926,24.0
59927,11.0
59928,68.0
59929,15.0
59930,23.0
59931,47.0
59932,88.0
59933,25.0
59934,133.0
59935,19.0
59936,11.0
59937,2.0
59938,114.0
59939,93.0
59940,67.0
59941,21.0
59942,29.0
59943,60.0
59944,2.0
59945,18.0
59946,50.0
59947,2.0
59948,51.0
59949,72.0
59950,14.0
59951,21.0
59952,24.0
59953,12.0
59954,23.0
59955,8.0
59956,8.0
59957,61.0
59958,50.0
59959,38.0
59960,2.0
59961,35.0
59962,45.0
59963,77.0
59964,16.0
59965,90.0
59966,48.0
59967,23.0
59968,81.0
59969,5.0
59970,117.0
59971,34.0
59972,11.0
59973,97.0
59974,58.0
59975,42.0
59976,50.0
59977,16.0
59978,12.0
59979,37.0
59980,218.0
59981,30.0
59982,28.0
59983,8.0
59984,7.0
59985,7.0
59986,76.0
59987,162.0
59988,19.0
59989,46.0
59990,23.0
59991,41.0
59992,29.0
59993,13.0
59994,1.0
59995,29.0
59996,29.0
59997,6.0
59998,18.0
59999,2.0
60000,7.0
60001,48.0
60002,37.0
60003,46.0
60004,187.0
60005,66.0
60006,8.0
60007,22.0
60008,24.0
60009,96.0
60010,23.0
60011,109.0
60012,6.0
60013,15.0
60014,14.0
60015,54.0
60016,47.0
60017,59.0
60018,141.0
60019,11.0
60020,37.0
60021,7.0
60022,131.0
60023,66.0
60024,24.0
60025,36.0
60026,6.0
60027,46.0
60028,131.0
60029,23.0
60030,81.0
60031,32.0
60032,55.0
60033,17.0
60034,2.0
60035,110.0
60036,23.0
60037,26.0
60038,50.0
60039,20.0
60040,43.0
60041,6.0
60042,9.0
60043,47.0
60044,39.0
60045,98.0
60046,2.0
60047,8.0
60048,6.0
60049,54.0
60050,20.0
60051,1.0
60052,43.0
60053,67.0
60054,80.0
60055,16.0
60056,81.0
60057,62.0
60058,40.0
60059,35.0
60060,28.0
60061,182.0
60062,7.0
60063,68.0
60064,51.0
60065,81.0
60066,3.0
60067,22.0
60068,11.0
60069,23.0
60070,9.0
60071,32.0
60072,23.0
60073,69.0
60074,2.0
60075,4.0
60076,158.0
60077,12.0
60078,33.0
60079,158.0
60080,167.0
60081,61.0
60082,11.0
60083,116.0
60084,12.0
60085,14.0
60086,53.0
60087,31.0
60088,7.0
60089,9.0
60090,74.0
60091,2.0
60092,160.0
60093,10.0
60094,61.0
60095,159.0
60096,2.0
60097,172.0
60098,9.0
60099,91.0
60100,157.0
60101,48.0
60102,28.0
60103,86.0
60104,8.0
60105,39.0
60106,31.0
60107,30.0
60108,61.0
60109,17.0
60110,36.0
60111,113.0
60112,16.0
60113,36.0
60114,35.0
60115,44.0
60116,28.0
60117,244.0
60118,4.0
60119,42.0
60120,20.0
60121,12.0
60122,24.0
60123,44.0
60124,90.0
60125,61.0
60126,33.0
60127,48.0
60128,58.0
60129,14.0
60130,24.0
60131,32.0
60132,121.0
60133,3.0
60134,63.0
60135,11.0
60136,64.0
60137,60.0
60138,196.0
60139,25.0
60140,8.0
60141,43.0
60142,15.0
60143,56.0
60144,50.0
60145,29.0
60146,2.0
60147,71.0
60148,20.0
60149,61.0
60150,42.0
60151,65.0
60153,121.0
60154,6.0
60155,5.0
60159,134.0
60160,96.0
60162,25.0
60164,55.0
60170,7.0
60171,4.0
60174,33.0
60175,200.0
60176,11.0
